Age;Sexe;NationaliteCod;Club_Cod;Club_Nom;Dept_Cod;Dept_Nom;Region_Code;Region_Nom;Saison;Categorie;SousCategorie;Discipline
="10";="F";="FRA";="4126248";="CLUB CYCLISTE DE DIE";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="VTT - Cross country"
="16";="F";="FRA";="4126248";="CLUB CYCLISTE DE DIE";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="VTT - Cross country"
="8";="M";="FRA";="4126248";="CLUB CYCLISTE DE DIE";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="VTT - Cross country"
="22";="M";="FRA";="4126248";="CLUB CYCLISTE DE DIE";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="VTT - Cross country"
="16";="M";="FRA";="4126248";="CLUB CYCLISTE DE DIE";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="VTT - Cross country"
="45";="M";="FRA";="4126248";="CLUB CYCLISTE DE DIE";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="VTT - Cross country"
="63";="M";="FRA";="4126248";="CLUB CYCLISTE DE DIE";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Assistance Organisation";="Motard";="Route"
="17";="M";="FRA";="4173091";="G.O. LA LECHERE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="6";="M";="FRA";="4173091";="G.O. LA LECHERE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="Route"
="9";="M";="FRA";="4173091";="G.O. LA LECHERE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="Route"
="57";="M";="FRA";="4173091";="G.O. LA LECHERE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="Route"
="76";="M";="FRA";="4173091";="G.O. LA LECHERE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="42";="M";="FRA";="4173091";="G.O. LA LECHERE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="Route"
="44";="M";="FRA";="4173091";="G.O. LA LECHERE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement Cyclisme Pro";="Mécanicien";="Route"
="55";="M";="FRA";="4173091";="G.O. LA LECHERE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="14";="M";="FRA";="4173091";="G.O. LA LECHERE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="Route"
="55";="M";="FRA";="4173091";="G.O. LA LECHERE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Dirigeant";="Route"
="40";="M";="FRA";="4173091";="G.O. LA LECHERE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="2";="Route"
="6";="M";="FRA";="4173091";="G.O. LA LECHERE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="VTT - Cross country"
="36";="M";="FRA";="4173091";="G.O. LA LECHERE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="2";="Route"
="12";="M";="FRA";="4173091";="G.O. LA LECHERE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="Route"
="6";="M";="FRA";="4173091";="G.O. LA LECHERE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="Route"
="16";="M";="FRA";="4173091";="G.O. LA LECHERE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="Route"
="5";="F";="FRA";="4173091";="G.O. LA LECHERE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="VTT - Cross country"
="8";="M";="FRA";="4173091";="G.O. LA LECHERE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="Cyclo-Cross"
="10";="M";="FRA";="4173091";="G.O. LA LECHERE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="Cyclo-Cross"
="24";="M";="FRA";="4173140";="VELO TRIAL PETIT COEUR";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="VTT - Trial"
="8";="M";="FRA";="4173140";="VELO TRIAL PETIT COEUR";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="VTT - Trial"
="19";="M";="FRA";="4173140";="VELO TRIAL PETIT COEUR";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="VTT - Trial"
="18";="M";="FRA";="4173140";="VELO TRIAL PETIT COEUR";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="VTT - Trial"
="30";="M";="FRA";="4173140";="VELO TRIAL PETIT COEUR";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="VTT - Trial"
="23";="M";="FRA";="4173140";="VELO TRIAL PETIT COEUR";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="VTT - Trial"
="14";="M";="FRA";="4173140";="VELO TRIAL PETIT COEUR";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="VTT - Trial"
="10";="M";="FRA";="4173140";="VELO TRIAL PETIT COEUR";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="VTT - Trial"
="23";="M";="FRA";="4173140";="VELO TRIAL PETIT COEUR";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="VTT - Trial"
="12";="M";="FRA";="4173140";="VELO TRIAL PETIT COEUR";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="VTT - Trial"
="8";="M";="FRA";="4173140";="VELO TRIAL PETIT COEUR";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="VTT - Trial"
="44";="F";="FRA";="4173140";="VELO TRIAL PETIT COEUR";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Dirigeant";="VTT - Trial"
="10";="M";="FRA";="4173140";="VELO TRIAL PETIT COEUR";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="VTT - Trial"
="9";="M";="FRA";="4173140";="VELO TRIAL PETIT COEUR";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="VTT - Trial"
="64";="M";="FRA";="4173140";="VELO TRIAL PETIT COEUR";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Dirigeant";="VTT - Trial"
="60";="M";="FRA";="4173140";="VELO TRIAL PETIT COEUR";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Arbitre International";="";="VTT - Trial"
="45";="M";="FRA";="4173140";="VELO TRIAL PETIT COEUR";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="VTT - Trial"
="14";="M";="FRA";="4173140";="VELO TRIAL PETIT COEUR";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="VTT - Trial"
="20";="M";="FRA";="4173140";="VELO TRIAL PETIT COEUR";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Elite";="";="VTT - Trial"
="15";="M";="FRA";="4173140";="VELO TRIAL PETIT COEUR";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="VTT - Trial"
="49";="M";="FRA";="4173140";="VELO TRIAL PETIT COEUR";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Dirigeant";="VTT - Trial"
="16";="F";="FRA";="4173140";="VELO TRIAL PETIT COEUR";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="VTT - Trial"
="9";="M";="FRA";="4173140";="VELO TRIAL PETIT COEUR";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="VTT - Trial"
="30";="M";="FRA";="4173140";="VELO TRIAL PETIT COEUR";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="VTT - Trial"
="5";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="10";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="5";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="4";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Baby Vélo";="";="BMX Race"
="15";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="BMX Race"
="7";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="5";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="9";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="VTT - Cross country"
="7";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="8";="F";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10";="F";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="6";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="40";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="BMX Race"
="4";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Baby Vélo";="";="BMX Race"
="6";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="4";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Baby Vélo";="";="BMX Race"
="51";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="BMX Race"
="6";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="8";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="16";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="BMX Race"
="35";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="BMX Race"
="6";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="37";="F";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="BMX Race"
="10";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="18";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="BMX Race"
="5";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="5";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="4";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Baby Vélo";="";="BMX Race"
="11";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="5";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="6";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="4";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Baby Vélo";="";="BMX Race"
="11";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="14";="F";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="BMX Race"
="9";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="6";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="15";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="BMX Race"
="39";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="BMX Race"
="48";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Cadre Technique";="BMX Race"
="24";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="BMX Race"
="33";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="BMX Race"
="77";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Arbitre International";="";="Route"
="41";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="BMX Race"
="17";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="BMX Race"
="13";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="BMX Race"
="10";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="VTT - Cross country"
="7";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="11";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="4";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Baby Vélo";="";="BMX Race"
="9";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="4";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Baby Vélo";="";="BMX Race"
="4";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Baby Vélo";="";="BMX Race"
="4";="F";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Baby Vélo";="";="BMX Race"
="12";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="43";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="BMX Race"
="35";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="BMX Race"
="34";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="BMX Race"
="4";="F";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Baby Vélo";="";="BMX Race"
="10";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="7";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="9";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="18";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="BMX Race"
="14";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="BMX Race"
="24";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="BMX Race"
="15";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="VTT - Cross country"
="3";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Baby Vélo";="";="BMX Race"
="16";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="BMX Race"
="8";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="27";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="BMX Race"
="22";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="BMX Race"
="14";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="BMX Race"
="5";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="46";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="BMX Race"
="6";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="12";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="12";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="5";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="24";="F";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="BMX Race"
="16";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="BMX Race"
="12";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="18";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="BMX Race"
="56";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Arbitre Club";="";="BMX Race"
="37";="F";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="BMX Race"
="11";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="8";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="8";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="18";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="BMX Race"
="10";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="16";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="BMX Race"
="9";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="43";="F";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="BMX Race"
="6";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="6";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="3";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Baby Vélo";="";="BMX Race"
="12";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="22";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="BMX Race"
="4";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Baby Vélo";="";="BMX Race"
="9";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="4";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Baby Vélo";="";="BMX Race"
="9";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="13";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="BMX Race"
="15";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="BMX Race"
="7";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="VTT - Cross country"
="9";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="6";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="45";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="BMX Race"
="16";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="BMX Race"
="14";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="BMX Race"
="21";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="BMX Race"
="9";="M";="FRA";="4126302";="MONTELIMAR BMX RACING";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="VTT - Cross country"
